year,category,occupation,count_all,count_category_all,year_total,percentage,salary
2000,Production,Other production workers including semiconductor processors and cooling and freezing equipment operators,1791855,14638892,281421906,5.201759951124772,29927.437037557724
2000,Production,First-Line Supervisors of Production and Operating Workers,1545386,14638892,281421906,5.201759951124772,51452.36551182899
2000,Production,"Assemblers and Fabricators, nec",1634046,14638892,281421906,5.201759951124772,28181.239294985393
2000,Production,"Electrical, Electronics, and Electromechanical Assemblers",369050,14638892,281421906,5.201759951124772,26021.492104638623
2000,Production,Jewelers and Precious Stone and Metal Workers,65904,14638892,281421906,5.201759951124772,31738.845050178053
2000,Production,Machinists,580214,14638892,281421906,5.201759951124772,42712.47861948917
2000,Production,Packaging and Filling Machine Operators and Tenders,416938,14638892,281421906,5.201759951124772,21812.533926044714
2000,Production,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic",30155,14638892,281421906,5.201759951124772,33583.66123602893
2000,Production,Painting Workers and Dyers,228043,14638892,281421906,5.201759951124772,31657.76970049632
2000,Production,"Welding, Soldering, and Brazing Workers",790602,14638892,281421906,5.201759951124772,35805.405723810196
2000,Production,Prepress Technicians and Workers,99786,14638892,281421906,5.201759951124772,32605.69234486996
2000,Production,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",179441,14638892,281421906,5.201759951124772,30451.482993911402
2000,Production,"Inspectors, Testers, Sorters, Samplers, and Weighers",1154699,14638892,281421906,5.201759951124772,34594.62951332343
2000,Production,"Molders and Molding Machine Setters, Operators, and Tenders, Metal and Plastic",119831,14638892,281421906,5.201759951124772,34072.34570882447
2000,Production,Adhesive Bonding Machine Operators and Tenders,26415,14638892,281421906,5.201759951124772,25497.598353790614
2000,Production,Sewing Machine Operators,687373,14638892,281421906,5.201759951124772,18503.587915194348
2000,Production,"Metal workers and plastic workers, nec",765878,14638892,281421906,5.201759951124772,33389.70122955213
2000,Production,Photographic Process Workers and Processing Machine Operators,106051,14638892,281421906,5.201759951124772,25670.728213929357
2000,Production,"Model Makers and Patternmakers, Metal and Plastic",18821,14638892,281421906,5.201759951124772,51351.89336170213
2000,Production,"Crushing, Grinding, Polishing, Mixing, and Blending Workers",136669,14638892,281421906,5.201759951124772,34186.26154796212
2000,Production,"Butchers and Other Meat, Poultry, and Fish Processing Workers",363711,14638892,281421906,5.201759951124772,27055.08875092779
2000,Production,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",109755,14638892,281421906,5.201759951124772,34266.49328413284
2000,Production,Laundry and Dry-Cleaning Workers,302796,14638892,281421906,5.201759951124772,19999.73587244763
2000,Production,"Metal Furnace Operators, Tenders, Pourers, and Casters",41831,14638892,281421906,5.201759951124772,40183.34712793733
2000,Production,Helpers--Production Workers,75444,14638892,281421906,5.201759951124772,21860.655316657798
2000,Production,Tool and Die Makers,143377,14638892,281421906,5.201759951124772,55335.30102355808
2000,Production,"Molders, Shapers, and Casters, Except Metal and Plastic",45344,14638892,281421906,5.201759951124772,31342.561338289965
2000,Production,Food Cooking Machine Operators and Tenders,11160,14638892,281421906,5.201759951124772,20901.822127659572
2000,Production,Cutting Workers,139025,14638892,281421906,5.201759951124772,26287.5881113101
2000,Production,"Bookbinders, Printing Machine Operators, and Job Printers",417782,14638892,281421906,5.201759951124772,34659.15682533439
2000,Production,Structural Metal Fabricators and Fitters,36789,14638892,281421906,5.201759951124772,42315.345114006515
2000,Production,Stationary Engineers and Boiler Operators,117444,14638892,281421906,5.201759951124772,53091.38455842391
2000,Production,"Chemical Processing Machine Setters, Operators, and Tenders",82868,14638892,281421906,5.201759951124772,50523.43088547816
2000,Production,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",49815,14638892,281421906,5.201759951124772,25444.02792565056
2000,Production,"Tailors, Dressmakers, and Sewers",150690,14638892,281421906,5.201759951124772,22722.79141048094
2000,Production,"Medical, Dental, and Ophthalmic Laboratory Technicians",109529,14638892,281421906,5.201759951124772,36065.904999041595
2000,Production,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",53190,14638892,281421906,5.201759951124772,23798.10929334712
2000,Production,"Pressers, Textile, Garment, and Related Materials",130673,14638892,281421906,5.201759951124772,18894.866690978277
2000,Production,Water Wastewater Treatment Plant and System Operators,81253,14638892,281421906,5.201759951124772,44305.532799461645
2000,Production,"Woodworkers including model makers and patternmakers, nec",50587,14638892,281421906,5.201759951124772,29557.101952957946
2000,Production,Shoe and Leather Workers and Repairers,24019,14638892,281421906,5.201759951124772,25098.827698476343
2000,Production,Engine and Other Machine Assemblers,35574,14638892,281421906,5.201759951124772,41003.91045851528
2000,Production,"Textile bleaching and dyeing, and cutting machine setters, operators, and tenders",35678,14638892,281421906,5.201759951124772,24642.844329896907
2000,Production,Cabinetmakers and Bench Carpenters,102458,14638892,281421906,5.201759951124772,33200.39940399849
2000,Production,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",19375,14638892,281421906,5.201759951124772,26243.46965973535
2000,Production,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",21742,14638892,281421906,5.201759951124772,35571.801023830536
2000,Production,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",16082,14638892,281421906,5.201759951124772,42963.47433823529
2000,Production,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",24230,14638892,281421906,5.201759951124772,33839.15962121212
2000,Production,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",14574,14638892,281421906,5.201759951124772,31766.678352638355
2000,Production,Food Batchmakers,101036,14638892,281421906,5.201759951124772,23781.315478026212
2000,Production,"Textile, Apparel, and Furnishings workers, nec",71164,14638892,281421906,5.201759951124772,26040.950799147577
2000,Production,Upholsterers,75830,14638892,281421906,5.201759951124772,29660.867254550118
2000,Production,"Tool Grinders, Filers, and Sharpeners",16642,14638892,281421906,5.201759951124772,40995.66274973147
2000,Production,"Paper Goods Machine Setters, Operators, and Tenders",59145,14638892,281421906,5.201759951124772,37553.00934013389
2000,Production,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",55299,14638892,281421906,5.201759951124772,32366.36820719812
2000,Production,"Etchers, Engravers, and Lithographers",18275,14638892,281421906,5.201759951124772,32746.750784313725
2000,Production,Computer Control Programmers and Operators,50735,14638892,281421906,5.201759951124772,43507.83679814385
2000,Production,"Rolling Machine Setters, Operators, and Tenders, metal and Plastic",20194,14638892,281421906,5.201759951124772,35942.378527272725
2000,Production,"Plant and System Operators, nec",50206,14638892,281421906,5.201759951124772,54760.844356583366
2000,Production,"Sawing Machine Setters, Operators, and Tenders, Wood",82459,14638892,281421906,5.201759951124772,26152.318261919132
2000,Production,Furniture Finishers,36003,14638892,281421906,5.201759951124772,27948.083184507803
2000,Production,"Power Plant Operators, Distributors, and Dispatchers",47787,14638892,281421906,5.201759951124772,66568.52377401131
2000,Production,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",61125,14638892,281421906,5.201759951124772,25628.249372801878
2000,Production,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",17867,14638892,281421906,5.201759951124772,39326.52440782698
2000,Production,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",13016,14638892,281421906,5.201759951124772,27057.364985250737
2000,Production,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",26808,14638892,281421906,5.201759951124772,35228.59243097643
2000,Production,Shoe Machine Operators and Tenders,13655,14638892,281421906,5.201759951124772,21524.648760736196
2000,Production,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",13322,14638892,281421906,5.201759951124772,41647.60906158358
2000,Production,Tire Builders,27162,14638892,281421906,5.201759951124772,45434.64588965517
2000,"Life, Physical, and Social Science",Biological Technicians,24558,1424002,281421906,0.5060025426734194,35585.981293532335
2000,"Life, Physical, and Social Science",Chemical Technicians,103782,1424002,281421906,0.5060025426734194,47703.491856193825
2000,"Life, Physical, and Social Science","Life, Physical, and Social Science Technicians, nec",197008,1424002,281421906,0.5060025426734194,31643.48105716439
2000,"Life, Physical, and Social Science",Psychologists,186219,1424002,281421906,0.5060025426734194,70463.77958281375
2000,"Life, Physical, and Social Science","Physical Scientists, nec",166630,1424002,281421906,0.5060025426734194,66251.47937408052
2000,"Life, Physical, and Social Science",Agricultural and Food Scientists,33590,1424002,281421906,0.5060025426734194,51532.434222481075
2000,"Life, Physical, and Social Science",Economists and market researchers,136159,1424002,281421906,0.5060025426734194,76725.78411802853
2000,"Life, Physical, and Social Science",Urban and Regional Planners,24455,1424002,281421906,0.5060025426734194,68687.95457657658
2000,"Life, Physical, and Social Science",Chemists and Materials Scientists,119568,1424002,281421906,0.5060025426734194,67080.95715430862
2000,"Life, Physical, and Social Science","Medical Scientists, and Life Scientists, All Other",88312,1424002,281421906,0.5060025426734194,71912.63886963074
2000,"Life, Physical, and Social Science","Social Scientists, nec",43125,1424002,281421906,0.5060025426734194,50740.50125
2000,"Life, Physical, and Social Science",Biological Scientists,94813,1424002,281421906,0.5060025426734194,53244.7729788173
2000,"Life, Physical, and Social Science",Environmental Scientists and Geoscientists,93534,1424002,281421906,0.5060025426734194,72048.30993831392
2000,"Life, Physical, and Social Science",Astronomers and Physicists,22757,1424002,281421906,0.5060025426734194,95795.55922580644
2000,"Life, Physical, and Social Science",Atmospheric and Space Scientists,11037,1424002,281421906,0.5060025426734194,71797.36304093567
2000,"Life, Physical, and Social Science",Agricultural and Food Science Technicians,31927,1424002,281421906,0.5060025426734194,36374.013666479506
2000,"Life, Physical, and Social Science",Conservation Scientists and Foresters,31524,1424002,281421906,0.5060025426734194,59051.93806347498
2000,"Life, Physical, and Social Science","Geological and Petroleum Technicians, and Nuclear Technicians",15004,1424002,281421906,0.5060025426734194,52333.41493333333
2000,Financial Specialists,Appraisers and Assessors of Real Estate,111546,3293877,281421906,1.170440868238594,59372.61764685005
2000,Financial Specialists,Personal Financial Advisors,276612,3293877,281421906,1.170440868238594,112275.33394680767
2000,Financial Specialists,Accountants and Auditors,1996648,3293877,281421906,1.170440868238594,59665.6639759605
2000,Financial Specialists,Insurance Underwriters,95169,3293877,281421906,1.170440868238594,56095.59370071478
2000,Financial Specialists,Tax Preparers,138337,3293877,281421906,1.170440868238594,40722.51836166471
2000,Financial Specialists,Credit Counselors and Loan Officers,362554,3293877,281421906,1.170440868238594,57994.208909238434
2000,Financial Specialists,"Financial Specialists, nec",52165,3293877,281421906,1.170440868238594,71734.44053182917
2000,Financial Specialists,Budget Analysts,51818,3293877,281421906,1.170440868238594,62314.60210222589
2000,Financial Specialists,Credit Analysts,36064,3293877,281421906,1.170440868238594,46221.57983860956
